date,time,currency,impact,index_name,actual, actual_stu,forecast,previous
 ,5:00pm,EUR,medium,Spanish Flash GDP q/q,-0.1%,0,-0.1%,-0.3%
 ,5:15pm,CHF,medium,CPI m/m,-0.1%,1,-0.4%,-0.2%
 ,6:00pm,EUR,medium,ECB Monthly Bulletin,,0,,
 ,All Day,EUR,high,EU Economic Summit,,0,,
 ,10:30pm,CAD,medium,NHPI m/m,0.4%,0,0.4%,0.4%
 ,,USD,high,Unemployment Claims,440K,1,460K,483K
 FriFeb 12 ,3:00am,USD,low,30-y Bond Auction,4.72|2.4,0,,4.64|2.7
 ,6:00am,NZD,medium,REINZ HPI m/m,-1.6%,0,,-0.9%
 ,6:45am,NZD,high,Core Retail Sales m/m,-1.8%,-1,0.3%,0.8%
 ,,NZD,medium,Retail Sales m/m,0.0%,-1,0.7%,0.8%
 ,,NZD,low,Core Retail Sales q/q,1.3%,0,,0.7%
 ,,NZD,low,Retail Sales q/q,1.0%,-1,1.5%,0.3%
 ,2:00pm,JPY,low,Consumer Confidence,39.0,1,38.2,37.6
 ,4:00pm,EUR,high,German Prelim GDP q/q,0.0%,-1,0.2%,0.7%
 ,4:45pm,EUR,medium,French Prelim Private Payrolls q/q,-0.4%,-1,-0.2%,-0.5%
 ,,EUR,low,French Prelim GDP q/q,0.6%,1,0.5%,0.2%
 ,6:00pm,EUR,low,Italian Prelim GDP q/q,-0.2%,-1,0.1%,0.6%
 ,7:00pm,EUR,medium,Flash GDP q/q,0.1%,-1,0.4%,0.4%
 ,,EUR,medium,Industrial Production m/m,-1.7%,-1,0.3%,1.4%
 ,,GBP,low,CB Leading Index m/m,0.4%,0,,0.9%
 ,10:30pm,CAD,low,New Motor Vehicle Sales m/m,2.6%,1,2.0%,-2.8%
 ,,USD,high,Core Retail Sales m/m,0.6%,1,0.4%,-0.2%
 ,,USD,high,Retail Sales m/m,0.5%,1,0.4%,-0.1%
 ,11:55pm,USD,high,Prelim UoM Consumer Sentiment,73.7,-1,74.8,74.4
 ,,USD,low,Prelim UoM Inflation Expectations,2.7%,0,,2.8%
 SatFeb 13 ,12:00am,USD,medium,Business Inventories m/m,-0.2%,1,0.3%,0.5%
 ,12:30am,USD,low,Natural Gas Storage,-191B,0,-176B,-115B
 ,1:00am,USD,medium,Crude Oil Inventories,2.4M,0,1.4M,2.3M
 ,4:30am,USD,low,FOMC Member Tarullo Speaks,,0,,
 ,1:30pm,CAD,medium,BOC Gov Carney Speaks,,0,,
 MonFeb 15 ,8:50am,JPY,high,Prelim GDP q/q,1.1%,1,1.0%,0.0%
 ,8:52am,JPY,medium,Prelim GDP Price Index y/y,-3.0%,-1,-2.2%,-0.6%
 ,All Day,CNY,holiday,Bank Holiday,,0,,
 ,9:01am,GBP,medium,Rightmove HPI m/m,3.2%,0,,0.4%
 ,1:30pm,JPY,low,Revised Industrial Production m/m,1.9%,-1,2.2%,2.2%
 ,5:15pm,CHF,medium,PPI m/m,0.3%,1,0.1%,0.2%
 ,6:00pm,EUR,low,Italian Trade Balance,-0.12B,1,-0.72B,-0.91B
 ,All Day,EUR,medium,Eurogroup Meetings,,0,,
 ,All Day,USD,holiday,Bank Holiday,,0,,
 TueFeb 16 ,6:45am,NZD,high,PPI Input q/q,0.3%,-1,0.5%,-1.1%
 ,,NZD,low,PPI Output q/q,-0.4%,-1,0.4%,-1.4%
 ,All Day,CNY,holiday,Bank Holiday,,0,,
 ,9:30am,AUD,high,Monetary Policy Meeting Minutes,,0,,
 ,,AUD,medium,NAB Business Confidence,15,0,,8
 ,10:45am,AUD,medium,RBA Assist Gov Debelle Speaks,,0,,
 ,All Day,EUR,medium,ECOFIN Meetings,,0,,
 ,6:30pm,GBP,high,CPI y/y,3.5%,-1,3.6%,2.9%
 ,,GBP,medium,Core CPI y/y,3.1%,-1,3.2%,2.8%
 ,,GBP,low,ONS HPI y/y,2.9%,1,1.4%,0.5%
 ,,GBP,low,RPI y/y,3.7%,-1,3.8%,2.4%
 ,7:00pm,EUR,high,German ZEW Economic Sentiment,45.1,1,42.5,47.2
 ,,EUR,medium,ZEW Economic Sentiment,40.2,-1,42.6,46.4
 ,7:30pm,GBP,high,BOE Inflation Letter,,0,,
 ,10:30pm,CAD,medium,Manufacturing Sales m/m,1.6%,-1,2.1%,0.1%
 ,,USD,medium,Empire State Manufacturing Index,24.9,1,17.9,15.9
 ,11:00pm,USD,high,TIC Long-Term Purchases,63.3B,1,50.3B,126.4B
 WedFeb 17 ,2:00am,USD,medium,FOMC Member Hoenig Speaks,,0,,
 ,3:00am,USD,low,NAHB Housing Market Index,17,1,16,15
 ,8:30am,AUD,medium,MI Leading Index m/m,0.5%,0,,1.0%
 ,8:50am,JPY,medium,Tertiary Industry Activity m/m,-0.9%,-1,-0.2%,-0.1%
 ,All Day,CNY,holiday,Bank Holiday,,0,,
 ,6:30pm,GBP,high,Claimant Count Change,23.5K,-1,-14.6K,-9.6K
 ,,GBP,high,MPC Asset Purchase Facility Votes,0-0-9,0,0-0-9,0-0-9
 ,,GBP,high,MPC Official Bank Rate Votes,0-0-9,0,0-0-9,0-0-9
 ,,GBP,medium,Average Earnings Index 3m/y,0.8%,-1,1.2%,0.8%
 ,,GBP,low,Unemployment Rate,7.8%,0,7.8%,7.8%
 ,7:00pm,EUR,low,Trade Balance,7.0B,1,4.2B,5.3B
 ,10:30pm,CAD,medium,Wholesale Sales m/m,0.7%,0,0.6%,2.7%
 ,,USD,high,Building Permits,0.62M,0,0.63M,0.65M
 ,,USD,medium,Housing Starts,0.59M,0,0.58M,0.58M
 ,,USD,medium,Import Prices m/m,1.4%,1,0.9%,0.2%
 ,11:15pm,USD,medium,Capacity Utilization Rate,72.6%,0,72.6%,71.9%
 ,,USD,medium,Industrial Production m/m,0.9%,1,0.7%,0.7%
 ThuFeb 18 ,2:35am,CAD,medium,Gov Council Member Longworth Speaks,,0,,
 ,4:00am,USD,high,FOMC Meeting Minutes,,0,,
 ,,USD,medium,Federal Budget Balance,-42.6B,0,-44.2B,-91.9B
 ,7:20am,AUD,medium,RBA Deputy Gov Lowe Speaks,,0,,
 ,All Day,CNY,holiday,Bank Holiday,,0,,
 ,9:30am,AUD,medium,NAB Quarterly Business Confidence,18,0,,16
 ,11:45am,JPY,medium,Monetary Policy Statement,,0,,
 ,,JPY,medium,Overnight Call Rate,0.10%,0,0.10%,0.10%
 ,4:15pm,CHF,medium,Trade Balance,2.42B,1,1.79B,1.36B
 ,4:22pm,JPY,high,BOJ Press Conference,,0,,
 ,6:30pm,GBP,medium,Prelim Mortgage Approvals,49K,-1,63K,62K
 ,,GBP,medium,Public Sector Net Borrowing,4.3B,-1,-2.4B,14.0B
 ,,GBP,low,M4 Money Supply m/m,0.6%,0,0.6%,-0.9%
 ,7:00pm,CHF,medium,Credit Suisse Economic Expectations,52.5,0,,56.2
 ,8:00pm,EUR,low,German Buba Monthly Report,,0,,
 ,,GBP,medium,CBI Industrial Order Expectations,-36,0,-35,-39
 ,9:00pm,CAD,high,Core CPI m/m,0.1%,0,0.1%,-0.3%
 ,,CAD,medium,CPI m/m,0.3%,0,0.3%,-0.3%
 ,10:30pm,CAD,medium,Foreign Securities Purchases,11.23B,1,7.21B,10.58B
 ,,USD,high,PPI m/m,1.4%,1,0.8%,0.2%
 ,,USD,high,Unemployment Claims,473K,-1,440K,442K
 ,,USD,medium,Core PPI m/m,0.3%,1,0.2%,0.0%
 ,11:00pm,EUR,low,Consumer Confidence,-17,0,-17,-16
 FriFeb 19 ,12:00am,USD,high,Philly Fed Manufacturing Index,17.6,1,17.2,15.2
 ,,USD,low,CB Leading Index m/m,0.3%,-1,0.6%,1.2%
 ,12:30am,CAD,low,BOC Review,,0,,
 ,,USD,low,Natural Gas Storage,-190B,0,-185B,-191B
 ,1:00am,USD,medium,Crude Oil Inventories,3.1M,0,1.5M,2.4M
 ,4:00am,GBP,medium,MPC Member Fisher Speaks,,0,,
 ,6:30am,USD,high,Fed Announcement,,0,,
 ,7:30am,AUD,high,RBA Gov Stevens Speaks,,0,,
 ,8:00am,USD,low,FOMC Member Duke Speaks,,0,,
 ,All Day,CNY,holiday,Bank Holiday,,0,,
 ,10:30am,USD,medium,FOMC Member Bullard Speaks,,0,,
 ,11:00am,NZD,low,Credit Card Spending y/y,2.6%,0,,1.9%
 ,1:30pm,JPY,low,All Industries Activity m/m,-0.3%,-1,0.3%,0.2%
 ,2:00pm,JPY,medium,BOJ Monthly Report,,0,,
 ,4:00pm,EUR,medium,German PPI m/m,0.8%,1,0.4%,-0.1%
 ,5:00pm,EUR,medium,French Flash Manufacturing PMI,54.6,-1,55.3,55.4
 ,,EUR,medium,French Flash Services PMI,54.7,-1,56.4,56.3
 ,5:30pm,EUR,medium,German Flash Manufacturing PMI,57.1,1,54.1,53.7
 ,,EUR,medium,German Flash Services PMI,51.7,-1,52.5,52.2
 ,6:00pm,EUR,medium,Current Account,1.9B,1,-0.6B,-0.5B
 ,,EUR,medium,Flash Manufacturing PMI,54.1,1,52.8,52.4
 ,,EUR,medium,Flash Services PMI,52.0,-1,52.6,52.5
 ,6:30pm,GBP,high,Retail Sales m/m,-1.8%,-1,-0.5%,0.3%
 ,10:00pm,USD,low,FOMC Member Dudley Speaks,,0,,
 ,10:30pm,CAD,high,Core Retail Sales m/m,0.4%,0,0.4%,-0.2%
 ,,CAD,medium,Leading Index m/m,0.9%,-1,1.1%,1.5%
 ,,CAD,medium,Retail Sales m/m,0.4%,-1,0.6%,-0.5%
 ,,USD,high,Core CPI m/m,-0.1%,-1,0.2%,0.1%
 ,,USD,medium,CPI m/m,0.2%,-1,0.3%,0.2%
 SatFeb 20 ,12:00am,USD,medium,Mortgage Delinquencies,9.47%,0,,9.64%
 ,8:27pm,CNY,low,Foreign Direct Investment ytd/y,7.8%,0,,-2.6%
 MonFeb 22 ,9:30am,AUD,medium,New Motor Vehicle Sales m/m,-3.4%,0,,3.1%
 TueFeb 23 ,4:30am,CAD,medium,Gov Council Member Jenkins Speaks,,0,,
 ,8:50am,JPY,medium,Monetary Policy Meeting Minutes,,0,,
 ,11:00am,NZD,high,Inflation Expectations q/q,2.7%,0,,2.6%
 ,4:00pm,AUD,medium,RBA Deputy Gov Battellino Speaks,,0,,
 ,,CHF,medium,UBS Consumption Indicator,1.36,0,,1.19
 ,4:45pm,EUR,medium,French Consumer Spending m/m,-2.7%,-1,-0.6%,1.3%
 ,,EUR,low,French Final CPI m/m,-0.2%,1,-0.3%,0.3%
 ,6:00pm,EUR,high,German Ifo Business Climate,95.2,-1,96.2,95.8
 ,6:15pm,GBP,high,Inflation Report Hearings,,0,,
 ,6:30pm,GBP,medium,High Street Lending,35.1K,-1,45.3K,45.7K
 ,9:10pm,GBP,medium,MPC Member Tucker Speaks,,0,,
 ,11:00pm,EUR,medium,Belgian NBB Business Climate,-7.0,-1,-4.9,-7.0
 ,,USD,medium,S&P/CS Composite-20 HPI y/y,-3.1%,0,-3.0%,-5.3%
 ,11:59pm,USD,low,Richmond Manufacturing Index,2,1,0,-2
 WedFeb 24 ,12:00am,USD,high,CB Consumer Confidence,46.0,-1,55.0,56.5
 ,7:05am,USD,medium,FOMC Member Bullard Speaks,,0,,
 ,8:50am,JPY,medium,Trade Balance,0.73T,1,0.51T,0.66T
 ,,JPY,low,SPPI y/y,-1.0%,1,-1.1%,-1.5%
 ,9:30am,AUD,medium,Construction Work Done q/q,2.6%,1,2.1%,1.6%
 ,,AUD,medium,Wage Price Index q/q,0.6%,-1,0.8%,0.7%
 ,4:00pm,EUR,medium,German GfK Consumer Climate,3.2,0,3.1,3.3
 ,,EUR,low,German Final GDP q/q,0.0%,0,0.0%,0.0%
 ,6:00pm,EUR,low,Italian Retail Sales m/m,0.0%,-1,0.1%,0.0%
 ,6:25pm,GBP,medium,MPC Member Posen Speaks,,0,,
 ,7:00pm,EUR,medium,Industrial New Orders m/m,0.8%,1,-1.1%,2.7%
 ,7:46pm,GBP,medium,10-y Bond Auction,4.13|2.3,0,,4.09|2.4
 ,10:30pm,CAD,low,Corporate Profits q/q,7.9%,0,,7.9%
 ThuFeb 25 ,12:00am,USD,high,Fed Chairman Bernanke Testifies,,0,,
 ,,USD,high,New Home Sales,309K,-1,354K,348K
 ,,USD,medium,Treasury Sec Geithner Speaks,,0,,
 ,,USD,low,Fed Monetary Policy Report,,0,,
 ,12:30am,USD,medium,Crude Oil Inventories,3.0M,0,1.8M,3.1M
 ,8:00am,AUD,medium,CB Leading Index m/m,0.6%,0,,-0.3%
 ,9:30am,AUD,high,Private Capital Expenditure q/q,5.5%,1,1.5%,-5.2%
 ,11:00am,NZD,high,ANZ Business Confidence,50.1,0,,38.5
 ,5:15pm,CHF,medium,Employment Level,3.96M,0,3.95M,3.96M
 ,5:55pm,EUR,medium,German Unemployment Change,7K,1,18K,5K
 ,6:00pm,EUR,medium,M3 Money Supply y/y,0.1%,0,0.1%,-0.3%
 ,,EUR,low,Private Loans y/y,-0.6%,-1,0.1%,-0.1%
 ,,EUR,low,Retail PMI,44.6,0,,46.5
 ,6:30pm,GBP,high,BOE Gov King Speaks,,0,,
 ,,GBP,medium,Prelim Business Investment q/q,-5.8%,-1,0.2%,-0.6%
 ,7:24pm,EUR,medium,Italian 10-y Bond Auction,3.99|1.4,0,,4.08|1.3
 ,9:45pm,GBP,high,CBI Realized Sales,23,1,-1,-8
 ,10:30pm,USD,high,Core Durable Goods Orders m/m,-0.6%,-1,1.1%,2.0%
 ,,USD,high,Unemployment Claims,496K,-1,461K,474K
 ,,USD,medium,Durable Goods Orders m/m,3.0%,1,1.6%,1.9%
 ,10:35pm,USD,medium,FOMC Member Pianalto Speaks,,0,,
 ,11:00pm,USD,high,Fed Chairman Bernanke Testifies,,0,,
 FriFeb 26 ,12:02am,USD,low,HPI m/m,-1.6%,-1,0.6%,0.4%
 ,12:30am,USD,low,Natural Gas Storage,-172B,0,-165B,-190B
 ,3:00am,GBP,medium,MPC Member Miles Speaks,,0,,
 ,6:45am,NZD,high,Building Consents m/m,-2.8%,0,,-3.5%
 ,,NZD,medium,Trade Balance,269M,1,-99M,-32M
 ,7:15am,USD,medium,FOMC Member Bullard Speaks,,0,,
 ,8:15am,JPY,low,Final Manufacturing PMI,52.5,0,,52.5
 ,8:30am,JPY,medium,Tokyo Core CPI y/y,-1.8%,1,-1.9%,-2.0%
 ,,JPY,low,National Core CPI y/y,-1.3%,0,-1.3%,-1.3%
 ,8:50am,JPY,medium,Prelim Industrial Production m/m,2.5%,1,1.1%,1.9%
 ,,JPY,medium,Retail Sales y/y,2.6%,1,-0.1%,-0.2%
 ,9:01am,GBP,medium,GfK Consumer Confidence,-14,1,-17,-17
 ,9:30am,AUD,medium,Private Sector Credit m/m,0.4%,1,0.2%,0.3%
 ,2:00pm,JPY,low,Housing Starts y/y,-8.1%,1,-11.6%,-15.7%
 ,4:00pm,GBP,high,Nationwide HPI m/m,-1.0%,-1,0.4%,1.4%
 ,All Day,EUR,medium,German Prelim CPI m/m,0.2%,-1,0.5%,-0.6%
 ,6:30pm,GBP,high,Second Estimate GDP q/q,0.3%,1,0.2%,0.1%
 ,,GBP,low,Index of Services 3m/3m,0.5%,1,0.3%,0.1%
 ,7:00pm,EUR,medium,Final CPI y/y,1.0%,0,1.0%,1.0%
 ,,EUR,medium,Final Core CPI y/y,0.9%,-1,1.2%,1.1%
 ,7:30pm,CHF,high,KOF Economic Barometer,1.87,0,1.81,1.81
 ,10:30pm,CAD,medium,Current Account,-9.8B,-1,-8.7B,-13.8B
 ,,USD,high,Prelim GDP q/q,5.9%,1,5.6%,5.7%
 ,,USD,medium,FOMC Member Hoenig Speaks,,0,,
 ,,USD,low,Prelim GDP Price Index q/q,0.4%,-1,0.6%,0.6%
 ,11:00pm,USD,low,FOMC Member Duke Speaks,,0,,
 ,11:45pm,USD,medium,Chicago PMI,62.6,1,59.6,61.5
 ,11:55pm,USD,medium,Revised UoM Consumer Sentiment,73.6,0,74.0,73.7
 ,,USD,low,Revised UoM Inflation Expectations,2.7%,0,,2.7%
 SatFeb 27 ,12:00am,USD,high,Existing Home Sales,5.05M,-1,5.51M,5.44M
 ,12:15am,USD,low,FOMC Member Dudley Speaks,,0,,
 ,3:30am,USD,low,FOMC Member Tarullo Speaks,,0,,
 MonMar 1 ,6:45am,NZD,low,Visitor Arrivals m/m,-2.4%,0,,8.0%
 ,7:30am,AUD,low,AIG Manufacturing Index,53.8,0,,51.0
 ,7:45am,AUD,high,RBA Gov Stevens Speaks,,0,,
 ,8:30am,AUD,low,MI Inflation Gauge m/m,0.1%,0,,0.8%
 ,9:04am,AUD,medium,HIA New Home Sales m/m,9.5%,0,,-4.6%
 ,9:30am,AUD,medium,Current Account,-17.5B,0,-17.3B,-14.7B
 ,,AUD,low,Company Operating Profits q/q,2.2%,-1,2.4%,-1.4%
 ,9:57am,CNY,high,Manufacturing PMI,52.0,-1,55.2,55.8
 ,11:04am,NZD,low,ANZ Commodity Prices m/m,3.8%,0,,0.4%
 ,11:30am,CNY,medium,Caixin Manufacturing PMI,55.8,0,,57.4
 ,2:30pm,AUD,medium,Commodity Prices y/y,-9.7%,0,,-11.6%
 ,4:00pm,EUR,low,German Import Prices m/m,1.7%,1,0.8%,0.5%
 ,5:15pm,EUR,medium,Spanish Manufacturing PMI,49.1,0,,45.3
 ,5:30pm,CHF,medium,Manufacturing PMI,57.4,1,56.5,56.0
 ,5:45pm,EUR,low,Italian Manufacturing PMI,51.6,-1,52.1,51.7
 ,5:50pm,EUR,low,French Final Manufacturing PMI,54.9,0,54.6,54.6
 ,5:55pm,EUR,low,German Final Manufacturing PMI,57.2,0,57.2,57.1
 ,6:00pm,EUR,low,Final Manufacturing PMI,54.2,0,54.1,54.1
 ,,EUR,low,Italian Monthly Unemployment Rate,8.6%,0,8.6%,8.5%
 ,6:30pm,GBP,high,Manufacturing PMI,56.6,0,56.3,56.6
 ,,GBP,medium,Net Lending to Individuals m/m,2.0B,1,0.7B,1.5B
 ,,GBP,low,Mortgage Approvals,48K,0,49K,58K
 ,7:00pm,EUR,medium,Unemployment Rate,9.9%,1,10.1%,9.9%
 ,10:30pm,CAD,high,GDP m/m,0.6%,1,0.4%,0.4%
 ,,CAD,medium,RMPI m/m,3.3%,1,2.1%,-1.7%
 ,,CAD,low,IPPI m/m,0.3%,-1,0.6%,0.1%
 ,,USD,medium,Core PCE Price Index m/m,0.0%,-1,0.1%,0.1%
 ,,USD,medium,Personal Spending m/m,0.5%,1,0.4%,0.3%
 ,,USD,low,Personal Income m/m,0.1%,-1,0.5%,0.3%
 TueMar 2 ,12:00am,USD,high,ISM Manufacturing PMI,56.5,-1,57.7,58.4
 ,,USD,low,Construction Spending m/m,-0.6%,0,-0.6%,-1.2%
 ,,USD,low,ISM Manufacturing Prices,67.0,-1,68.4,70.0
 ,8:30am,JPY,medium,Household Spending y/y,1.7%,-1,2.6%,2.1%
 ,,JPY,low,Unemployment Rate,4.9%,1,5.1%,5.2%
 ,8:50am,JPY,low,Monetary Base y/y,2.2%,-1,4.8%,4.9%
 ,9:30am,AUD,high,Building Approvals m/m,-7.0%,-1,0.7%,5.2%
 ,,AUD,high,Retail Sales m/m,1.2%,1,0.8%,-0.9%
 ,12:30pm,AUD,high,Cash Rate,4.00%,0,4.00%,3.75%
 ,,AUD,high,RBA Rate Statement,,0,,
 ,12:45pm,JPY,low,10-y Bond Auction,1.33|3.4,0,,1.35|3.6
 ,3:45pm,CHF,medium,GDP q/q,0.7%,1,0.4%,0.5%
 ,5:00pm,EUR,medium,Spanish Unemployment Change,82.1K,0,,124.9K
 ,6:30pm,GBP,medium,Construction PMI,48.5,-1,48.9,48.6
 ,7:00pm,EUR,medium,CPI Flash Estimate y/y,0.9%,-1,1.0%,1.0%
 ,,EUR,low,PPI m/m,0.7%,0,0.7%,0.1%
 ,,EUR,low,Italian Prelim CPI m/m,0.1%,-1,0.3%,0.1%
 ,7:43pm,GBP,low,30-y Bond Auction,4.59|1.9,0,,4.16|1.7
 ,10:30pm,NZD,low,GDT Price Index,0.1%,0,,-2.5%
 ,11:00pm,CAD,high,BOC Rate Statement,,0,,
 ,,CAD,high,Overnight Rate,0.25%,0,0.25%,0.25%
 WedMar 3 ,All Day,USD,low,Total Vehicle Sales,10.4M,-1,10.6M,10.8M
 ,7:30am,AUD,medium,AIG Services Index,48.3,0,,47.4
 ,9:01am,GBP,medium,Nationwide Consumer Confidence,80,1,71,74
 ,,GBP,low,BRC Shop Price Index y/y,1.7%,0,,2.3%
 ,9:30am,AUD,high,GDP q/q,0.9%,0,0.9%,0.3%
 ,10:00am,CNY,low,Non-Manufacturing PMI,46.4,0,,55.1
 ,10:30am,JPY,medium,Average Cash Earnings y/y,0.1%,1,-1.2%,-5.9%
 ,4:00pm,EUR,medium,German Retail Sales m/m,0.0%,1,-0.5%,0.9%
 ,5:15pm,EUR,low,Spanish Services PMI,47.1,0,,48.8
 ,5:45pm,EUR,low,Italian Services PMI,50.8,0,50.7,50.9
 ,5:50pm,EUR,low,French Final Services PMI,54.6,0,54.7,54.7
 ,5:55pm,EUR,low,German Final Services PMI,51.9,0,51.7,51.7
 ,6:00pm,EUR,low,Final Services PMI,51.8,0,52.0,52.0
 ,6:30pm,GBP,high,Services PMI,58.4,1,55.0,54.5
 ,7:00pm,EUR,medium,Retail Sales m/m,-0.3%,0,-0.3%,0.5%
 ,9:30pm,USD,low,Challenger Job Cuts y/y,-77.4%,0,,-70.4%
 ,10:15pm,USD,high,ADP Non-Farm Employment Change,-20K,0,-15K,-60K
 ,11:15pm,USD,medium,FOMC Member Rosengren Speaks,,0,,
 ThuMar 4 ,12:00am,USD,high,ISM Non-Manufacturing PMI,53.0,1,51.0,50.5
 ,12:30am,USD,medium,Crude Oil Inventories,4.1M,0,1.2M,3.0M
 ,4:00am,USD,medium,Beige Book,,0,,
 ,8:50am,JPY,medium,Capital Spending q/y,-17.3%,1,-18.1%,-24.8%
 ,9:30am,AUD,high,Trade Balance,-1.18B,1,-1.57B,-2.17B
 ,5:00pm,CHF,high,Foreign Currency Reserves,109B,0,,94B
 ,6:00pm,GBP,high,Halifax HPI m/m,-1.5%,-1,0.3%,0.4%
 ,7:00pm,EUR,low,Revised GDP q/q,0.1%,0,0.1%,0.1%
 ,7:09pm,EUR,medium,French 10-y Bond Auction,3.45|1.8,0,,3.58|1.7
 ,9:00pm,GBP,high,Asset Purchase Facility,200B,0,200B,200B
 ,,GBP,high,Official Bank Rate,0.50%,0,0.50%,0.50%
 ,9:45pm,EUR,high,Main Refinancing Rate,1.00%,0,1.00%,1.00%
 ,10:30pm,CAD,high,Building Permits m/m,-4.9%,-1,1.0%,-2.7%
 ,,EUR,high,ECB Press Conference,,0,,
 ,,USD,high,Unemployment Claims,469K,0,472K,498K
 ,,USD,medium,Revised Nonfarm Productivity q/q,6.9%,-1,6.2%,6.2%
 ,,USD,low,Revised Unit Labor Costs q/q,-5.9%,-1,-4.3%,-4.4%
 FriMar 5 ,12:00am,CAD,high,Ivey PMI,51.9,-1,56.0,50.8
 ,,USD,high,Pending Home Sales m/m,-7.6%,-1,1.4%,0.8%
 ,,USD,medium,Factory Orders m/m,1.7%,1,1.4%,1.5%
 ,12:15am,USD,medium,FOMC Member Bullard Speaks,,0,,
 ,12:30am,USD,low,Natural Gas Storage,-116B,0,-130B,-172B
 ,6:00am,CAD,medium,Annual Budget Release,,0,,
 ,6:15am,USD,medium,FOMC Member Bullard Speaks,,0,,
 ,7:30am,AUD,low,AIG Construction Index,52.8,0,,57.7
 ,6:30pm,GBP,high,PPI Input m/m,0.1%,0,0.1%,1.3%
 ,,GBP,low,PPI Output m/m,0.3%,0,0.2%,0.4%
 ,8:00pm,EUR,medium,German Factory Orders m/m,4.3%,1,1.6%,-1.6%
 ,10:30pm,USD,high,Non-Farm Employment Change,-36K,1,-56K,-26K
 ,,USD,high,Unemployment Rate,9.7%,1,9.8%,9.7%
 ,,USD,medium,Average Hourly Earnings m/m,0.1%,-1,0.2%,0.2%
 SatMar 6 ,5:00am,USD,low,Consumer Credit m/m,5.0B,1,-4.2B,-4.6B
 SunMar 7 ,3:00am,EUR,medium,ECB President Trichet Speaks,,0,,
 MonMar 8 ,6:45am,NZD,low,Manufacturing Sales q/q,0.7%,0,,-5.1%
 ,8:50am,JPY,low,Bank Lending y/y,-1.5%,0,,-1.5%
 ,,JPY,low,Current Account,1.71T,1,1.25T,1.30T
 ,,JPY,low,M2 Money Stock y/y,2.7%,-1,2.8%,2.9%
 ,2:00pm,JPY,low,Economy Watchers Sentiment,42.1,1,40.2,38.8
 ,3:45pm,CHF,low,Unemployment Rate,4.1%,0,4.1%,4.1%
 ,5:15pm,CHF,high,Retail Sales y/y,4.4%,1,2.4%,4.4%
 ,6:30pm,EUR,low,Sentix Investor Confidence,-7.5,1,-8.0,-8.2
 ,8:00pm,EUR,medium,German Industrial Production m/m,0.6%,-1,1.1%,-1.0%
 ,10:00pm,GBP,medium,MPC Member Barker Speaks,,0,,
 ,10:15pm,CAD,high,Housing Starts,197K,1,188K,185K
 TueMar 9 ,9:01am,GBP,medium,BRC Retail Sales Monitor y/y,2.2%,0,,-0.7%
 ,,GBP,medium,RICS House Price Balance,17%,-1,34%,31%
 ,9:30am,AUD,medium,ANZ Job Advertisements m/m,19.1%,0,,-8.1%
 ,,AUD,medium,NAB Business Confidence,19,0,,15
 ,12:45pm,JPY,low,30-y Bond Auction,2.30|3.9,0,,2.31|3.9
 ,2:00pm,JPY,low,Leading Indicators,97.1%,0,96.9%,94.7%
 ,3:15pm,JPY,low,Prelim Machine Tool Orders y/y,217.3%,0,,189.4%
 ,4:45pm,EUR,low,French Trade Balance,-3.7B,1,-3.9B,-4.2B
 ,5:15pm,CHF,medium,CPI m/m,0.1%,-1,0.2%,-0.1%
 ,6:30pm,GBP,medium,Goods Trade Balance,-8.0B,-1,-6.9B,-7.0B
 ,9:30pm,USD,low,NFIB Small Business Index,88.0,0,,89.3
 WedMar 10 ,12:00am,USD,low,IBD/TIPP Economic Optimism,45.4,-1,48.9,46.8
 ,,USD,low,JOLTS Job Openings,2.72M,0,,2.53M
 ,6:45am,NZD,low,Overseas Trade Index q/q,5.7%,1,1.2%,-1.6%
 ,7:00am,AUD,medium,RBA Deputy Gov Lowe Speaks,,0,,
 ,8:30am,AUD,medium,Westpac Consumer Sentiment,0.2%,0,,-2.6%
 ,8:50am,JPY,medium,Core Machinery Orders m/m,-3.7%,0,-3.8%,20.1%
 ,,JPY,low,PPI y/y,-1.5%,0,-1.4%,-2.1%
 ,9:30am,AUD,high,Home Loans m/m,-7.9%,-1,2.1%,-5.1%
 ,12:26pm,CNY,high,USD-Denominated Trade Balance,7.6B,0,7.6B,14.2B
 ,4:00pm,EUR,low,German Final CPI m/m,0.4%,1,0.2%,0.2%
 ,,EUR,low,German Trade Balance,8.7B,-1,16.4B,16.6B
 ,4:45pm,EUR,medium,French Industrial Production m/m,1.6%,1,0.3%,-0.2%
 ,6:00pm,EUR,low,Italian Industrial Production m/m,2.6%,1,0.7%,-0.2%
 ,6:30pm,GBP,high,Manufacturing Production m/m,-0.9%,-1,0.3%,0.9%
 ,,GBP,low,Industrial Production m/m,-0.4%,-1,0.2%,0.5%
 ,10:30pm,EUR,medium,German Buba President Weber Speaks,,0,,
 ThuMar 11 ,12:00am,GBP,medium,NIESR GDP Estimate,0.3%,0,,0.6%
 ,,USD,low,Final Wholesale Inventories m/m,-0.2%,1,0.2%,-1.0%
 ,12:30am,USD,medium,Crude Oil Inventories,1.4M,0,1.9M,4.1M
 ,2:30am,EUR,low,German Buba President Weber Speaks,,0,,
 ,3:00am,EUR,medium,ECB President Trichet Speaks,,0,,
 ,,USD,medium,10-y Bond Auction,3.74|3.5,0,,3.69|2.7
